Date,Open,High,Low,Close,Volume,Adj Close
1979-05-01,101.76,102.57,97.49,99.08,29729000,99.08
1979-04-02,101.56,103.95,100.14,101.76,32354500,101.76
1979-03-01,96.28,103.31,95.98,101.59,30898600,101.59
1979-02-01,99.93,100.52,95.38,96.28,26357800,96.28
1979-01-02,96.11,102.59,95.22,99.93,29366300,99.93
1978-12-01,95.01,98.58,92.64,96.11,26123500,96.11
1978-11-01,94.13,97.41,91.77,94.70,25452800,94.70
1978-10-02,102.54,106.23,91.65,93.15,32957200,93.15
1978-09-01,103.29,108.05,100.66,102.54,34795000,102.54
1978-08-01,100.68,106.27,99.95,103.29,39078200,103.29
1978-07-03,95.53,101.18,93.59,100.68,28774000,100.68
1978-06-01,97.24,101.84,93.99,95.53,31108600,95.53
1978-05-01,96.83,100.32,94.57,97.24,36582700,97.24
1978-04-03,89.20,97.91,88.07,96.83,36422500,96.83
1978-03-01,87.04,91.35,86.45,89.21,23532200,89.21
1978-02-01,89.25,91.32,86.58,87.04,20439400,87.04
1978-01-03,95.10,95.15,88.02,89.25,21333800,89.25
1977-12-01,94.83,95.67,91.76,95.10,22596600,95.10
1977-11-01,92.19,97.11,90.01,94.83,24635700,94.83
1977-10-03,96.53,97.27,90.20,92.34,20501900,92.34
1977-09-01,96.77,98.43,94.44,96.53,19278000,96.53
1977-08-01,98.85,99.84,95.04,96.77,19683900,96.77
1977-07-01,100.48,102.57,97.71,98.85,24885700,98.85
1977-06-01,96.12,101.65,95.89,100.48,22934500,100.48
1977-05-02,98.44,100.93,95.52,96.12,21124700,96.12
1977-04-01,98.42,102.07,96.53,98.44,21069500,98.44
1977-03-01,99.82,102.70,97.80,98.42,19617300,98.42
1977-02-01,102.03,103.32,98.82,99.82,21824200,99.82
1977-01-03,107.46,107.97,100.91,102.03,24978000,102.03
1976-12-01,102.10,107.82,101.62,107.46,25169000,107.46
1976-11-01,102.90,103.78,98.18,102.10,19902500,102.10
1976-10-01,105.24,105.75,99.21,102.90,18020000,102.90
1976-09-01,102.91,108.72,102.60,105.24,20450000,105.24
1976-08-02,103.44,105.41,100.43,102.91,16461800,102.91
1976-07-01,104.28,106.78,102.31,103.44,19456600,103.44
1976-06-01,100.18,105.07,97.97,104.28,20048100,104.28
1976-05-03,101.64,103.99,98.26,100.18,18638500,100.18
1976-04-01,102.77,104.63,99.57,101.64,19370900,101.64
1976-03-01,99.71,104.39,98.23,102.77,23787800,102.77
1976-02-02,100.86,103.07,98.50,99.71,32793100,99.71
1976-01-02,90.19,101.99,89.81,100.86,32111400,100.86
1975-12-01,91.24,91.90,86.15,90.19,16633600,90.19
1975-11-03,89.04,92.33,87.63,91.24,17456800,91.24
1975-10-01,83.87,91.75,82.57,89.04,16454300,89.04
1975-09-02,86.88,87.42,81.57,83.87,13697100,83.87
1975-08-01,88.75,89.04,82.21,86.88,14140400,86.88
1975-07-01,95.19,96.58,87.68,88.75,20737200,88.75
1975-06-02,91.32,95.85,89.30,95.19,22210900,95.19
1975-05-01,87.30,93.51,86.94,91.15,22864700,91.15
1975-04-01,83.36,88.79,79.66,87.30,21336800,87.30
1975-03-03,81.59,87.08,80.08,83.36,23494000,83.36
1975-02-03,76.98,83.56,76.00,81.59,23221000,81.59
1975-01-02,68.65,78.69,68.65,76.98,20781300,76.98
1974-12-02,69.80,69.80,64.13,68.56,16005700,68.56
1974-11-01,73.90,77.41,66.85,69.97,14709500,69.97
1974-10-01,63.54,75.90,60.96,73.90,17214700,73.90
1974-09-03,72.15,73.01,62.52,63.54,14752500,63.54
1974-08-01,79.31,83.53,69.37,72.15,13469500,72.15
1974-07-01,86.00,86.89,78.96,79.31,12956800,79.31
1974-06-03,87.28,93.76,85.13,86.00,12867500,86.00
1974-05-01,90.31,93.59,85.87,87.28,12998100,87.28
1974-04-01,93.98,95.42,88.62,90.31,12630900,90.31
1974-03-01,96.22,101.05,93.44,93.98,15321400,93.98
1974-02-01,96.57,97.43,89.53,96.22,14236300,96.22
1974-01-02,97.55,100.94,91.62,96.57,17144000,96.57
1973-12-03,95.83,99.09,91.05,97.55,20392500,97.55
1973-11-01,108.29,109.20,94.88,95.96,19775200,95.96
1973-10-01,108.43,112.82,107.08,108.29,19164700,108.29
1973-09-04,104.25,110.45,102.13,108.43,18177300,108.43
1973-08-01,108.17,108.17,99.74,104.25,12390800,104.25
1973-07-02,104.10,111.04,100.44,108.22,15300400,108.22
1973-06-01,104.95,109.52,101.45,104.26,13308000,104.26
1973-05-01,106.97,112.25,101.36,104.95,15884000,104.95
1973-04-02,111.52,113.65,105.44,106.97,14640500,106.97
1973-03-01,111.68,115.61,107.41,111.52,16233600,111.52
1973-02-01,116.03,118.98,109.80,111.68,17691500,111.68
1973-01-02,118.06,121.74,114.97,116.03,19458000,116.03
1972-12-01,116.67,119.79,114.63,118.05,19593600,118.05
1972-11-01,111.58,117.91,111.32,116.67,21245500,116.67
1972-10-02,110.55,112.26,106.27,111.58,15125000,111.58
1972-09-01,111.09,112.12,107.35,110.55,13122000,110.55
1972-08-01,107.39,113.45,107.06,111.09,16055200,111.09
1972-07-03,107.14,110.27,104.43,107.39,15001000,107.39
1972-06-01,109.53,110.51,105.94,107.14,14880400,107.14
1972-05-01,107.67,111.48,103.83,109.53,15958100,109.53
1972-04-03,107.20,111.11,106.18,107.67,19107500,107.67
1972-03-01,106.57,109.75,105.86,107.20,19000400,107.20
1972-02-01,103.94,107.16,103.10,106.57,19829000,106.57
1972-01-03,102.09,105.00,100.87,103.94,18940000,103.94
1971-12-01,93.99,102.21,93.95,102.09,17805400,102.09
1971-11-01,94.23,96.08,89.34,93.99,14034700,93.99
1971-10-01,98.34,100.96,92.96,94.23,13894700,94.23
1971-09-01,99.03,102.25,96.97,98.34,12676600,98.34
1971-08-02,95.58,101.51,92.81,99.03,15043100,99.03
1971-07-01,99.16,101.52,95.08,95.58,13248000,95.58
1971-06-01,99.63,102.07,96.92,98.70,14500000,98.70
1971-05-03,103.95,104.42,98.68,99.63,15956000,99.63
1971-04-01,100.31,105.60,99.63,103.95,19955700,103.95
1971-03-01,96.75,102.03,96.11,100.31,17716900,100.31
1971-02-01,95.88,99.59,94.92,96.75,20444200,96.75
1971-01-04,92.15,96.49,90.64,95.88,18472500,95.88
1970-12-01,87.20,92.99,86.11,92.15,15846800,92.15
1970-11-02,83.25,87.60,82.23,87.20,12399500,87.20
1970-10-01,84.30,87.75,82.29,83.25,12358600,83.25
1970-09-01,81.52,84.99,79.95,84.30,15148500,84.30
1970-08-03,78.05,82.47,74.13,81.52,10925200,81.52
1970-07-01,72.72,79.03,70.69,78.05,10880900,78.05
1970-06-01,76.55,79.96,72.25,72.72,10713600,72.72
1970-05-01,81.52,82.32,68.61,76.55,12992800,76.55
1970-04-01,89.63,90.70,79.31,81.52,10590900,81.52
1970-03-02,89.50,91.07,86.19,89.63,10535700,89.63
1970-02-02,85.02,90.33,84.64,89.50,12698400,89.50
1970-01-02,92.06,94.25,84.42,85.02,11114700,85.02
1969-12-01,93.81,94.47,88.62,92.06,13260400,92.06
1969-11-03,97.12,99.23,92.24,93.81,11692100,93.81
1969-10-01,93.12,98.83,91.66,97.12,14052600,97.12
1969-09-02,95.51,96.62,91.77,93.12,10872800,93.12
1969-08-01,91.92,96.43,91.48,95.51,10025200,95.51
1969-07-01,97.71,100.33,88.04,91.83,11543300,91.83
1969-06-02,103.46,103.75,95.21,97.71,11608000,97.71
1969-05-01,103.69,106.74,102.29,103.46,12778500,103.46
1969-04-01,101.51,104.56,99.08,103.69,12203800,103.69
1969-03-03,98.13,102.35,97.06,101.51,10577000,101.51
1969-02-03,103.01,104.61,97.36,98.13,12026600,98.13
1969-01-02,103.86,104.87,96.63,103.01,12664500,103.01
1968-12-02,108.37,109.37,102.98,103.86,15589400,103.86
1968-11-01,103.41,109.09,101.85,108.37,15661100,108.37
1968-10-01,102.67,105.78,101.80,103.41,16102700,103.41
1968-09-03,98.86,103.63,98.31,102.67,14230000,102.67
1968-08-01,97.74,99.67,95.79,98.86,11231100,98.86
1968-07-01,99.58,103.67,96.84,97.74,14864700,97.74
1968-06-03,98.72,102.84,98.72,99.58,15842900,99.58
1968-05-01,97.46,100.19,95.80,98.68,13866800,98.68
1968-04-01,91.11,98.61,91.11,97.46,15490000,97.46
1968-03-01,89.36,91.09,86.99,90.20,9600400,90.20
1968-02-01,92.24,93.44,86.73,89.36,9583100,89.36
1968-01-02,96.47,97.84,91.27,92.24,12371800,92.24
1967-12-01,94.00,96.90,93.41,96.47,12220500,96.47
1967-11-01,93.30,95.51,90.09,94.00,11014500,94.00
1967-10-02,96.71,98.25,93.29,93.30,10763600,93.30
1967-09-01,93.64,98.31,93.00,96.71,10733500,96.71
1967-08-01,94.75,96.67,92.01,93.64,9419100,93.64
1967-07-03,90.64,95.51,90.12,94.75,11353000,94.75
1967-06-01,89.08,93.28,87.19,90.64,10020000,90.64
1967-05-01,94.01,95.25,88.71,89.08,10331300,89.08
1967-04-03,90.20,94.77,87.86,94.01,9942500,94.01
1967-03-01,86.78,91.72,86.67,90.20,10580400,90.20
1967-02-01,86.61,89.00,85.61,86.78,10153600,86.78
1967-01-03,80.33,88.17,79.43,86.61,10426100,86.61
1966-12-01,80.45,83.88,79.49,80.33,8400000,80.33
1966-11-01,80.20,83.01,78.89,80.45,7650500,80.45
1966-10-03,76.56,80.91,72.28,80.20,7241400,80.20
1966-09-01,77.10,80.81,75.03,76.56,6009500,76.56
1966-08-01,83.50,84.70,73.91,77.10,7440000,77.10
1966-07-01,84.74,88.19,83.05,83.60,6248000,83.60
1966-06-01,86.13,87.74,83.75,84.74,6713600,84.74
1966-05-02,91.06,91.75,83.18,86.13,8431400,86.13
1966-04-01,89.23,93.02,88.96,91.06,9669000,91.06
1966-03-01,91.22,91.65,86.69,89.23,8610800,89.23
1966-02-01,92.88,94.72,90.43,91.22,9247300,91.22
1966-01-03,92.43,94.64,91.63,92.88,9081400,92.88
1965-12-01,91.61,93.07,89.20,92.43,9013100,92.43
1965-11-01,92.42,93.30,90.81,91.61,7805000,91.61
1965-10-01,89.96,93.19,89.30,92.42,8158500,92.42
1965-09-01,87.17,91.13,86.69,89.96,7802300,89.96
1965-08-02,85.25,87.79,84.80,87.17,5192700,87.17
1965-07-01,84.12,86.47,83.30,85.25,4302300,85.25
1965-06-01,88.42,88.80,80.73,84.12,6140400,84.12
1965-05-03,89.11,90.68,87.24,88.42,5723000,88.42
1965-04-01,86.16,89.64,85.87,89.11,5919500,89.11
1965-03-01,87.43,87.93,85.65,86.16,5621700,86.16
1965-02-01,87.56,88.06,85.25,87.43,6214700,87.43
1965-01-04,84.75,88.19,83.77,87.56,5803500,87.56
1964-12-01,84.42,85.18,82.65,84.75,5021800,84.75
1964-11-02,84.86,86.80,84.10,84.42,5185700,84.42
1964-10-01,84.18,85.70,83.65,84.86,5030400,84.86
1964-09-01,81.83,84.80,81.57,84.18,5451900,84.18
1964-08-03,83.18,83.49,80.80,81.83,4077100,81.83
1964-07-01,81.69,84.33,81.46,83.18,4855000,83.18
1964-06-01,80.37,82.10,78.15,81.69,4568600,81.69
1964-05-01,79.46,81.81,79.46,80.37,5185500,80.37
1964-04-01,78.98,81.20,78.67,79.46,5871800,79.46
1964-03-02,77.80,79.89,77.50,78.98,5668000,78.98
1964-02-03,77.04,78.31,76.36,77.80,4899400,77.80
1964-01-02,75.02,77.78,74.82,77.04,5482700,77.04
1963-12-02,73.23,75.36,73.02,75.02,5018500,75.02
1963-11-01,74.01,74.44,69.48,73.23,5488800,73.23
1963-10-01,71.70,75.18,71.57,74.01,5538600,74.01
1963-09-03,72.50,73.87,71.28,71.70,5517500,71.70
1963-08-01,69.13,72.71,68.64,72.50,4373100,72.50
1963-07-01,69.37,70.48,67.54,69.13,3648600,69.13
1963-06-03,70.80,71.24,68.78,69.37,4680000,69.37
1963-05-01,69.80,71.14,69.03,70.80,4988600,70.80
1963-04-01,66.57,70.18,66.23,69.80,5284200,69.80
1963-03-01,64.29,67.01,63.80,66.57,3721400,66.57
1963-02-01,66.31,66.96,64.08,64.29,4379400,64.29
1963-01-02,63.10,66.59,62.32,66.20,4829000,66.20
1962-12-03,62.26,63.50,61.28,63.10,4314500,63.10
1962-11-01,56.52,62.78,55.90,62.26,5029500,62.26
1962-10-01,56.27,57.83,52.55,56.52,3555600,56.52
1962-09-04,59.12,59.54,55.53,56.27,3460000,56.27
1962-08-01,58.23,60.33,56.76,59.12,3618600,59.12
1962-07-02,54.75,58.67,54.47,58.23,3730900,58.23
1962-06-01,59.63,59.96,51.35,54.75,4994200,54.75
1962-05-01,65.24,66.93,53.13,59.63,5533600,59.63
1962-04-02,69.55,69.82,64.95,65.24,3469500,65.24
1962-03-01,69.96,71.44,69.16,69.55,3245000,69.55
1962-02-01,68.84,71.13,68.56,69.96,3640000,69.96
1962-01-03,70.96,71.62,67.55,68.84,3881400,68.84
