Date,Open,High,Low,Close,Volume,Adj Close
2007-04-02,32.00,36.50,31.80,35.15,9798400,17.28
2007-03-01,30.50,32.55,28.41,32.20,13509200,15.83
2007-02-01,30.35,33.75,29.36,31.23,12426200,15.35
2007-01-02,27.27,30.40,25.00,30.00,11101000,14.75
2006-12-01,25.25,27.40,24.83,27.05,8577700,13.30
2006-11-01,23.38,25.60,23.26,25.29,9838000,12.43
2006-10-02,20.28,23.44,19.47,23.07,8280700,11.34
2006-09-01,20.02,21.50,18.31,20.16,7185500,9.91
2006-08-01,21.55,22.83,19.23,19.91,7647100,9.79
2006-07-03,21.95,22.72,20.25,21.65,5551800,10.64
2006-06-01,21.94,22.65,18.20,22.04,10174000,10.84
2006-05-02,23.95,24.77,20.70,22.02,10402900,10.83
2006-04-03,23.75,24.25,22.25,23.12,7755200,5.68
2006-03-01,22.10,23.65,19.92,23.38,8011800,5.75
2006-02-01,24.40,24.50,21.02,22.60,8674200,5.56
2006-01-02,21.01,24.45,20.62,24.45,6660800,6.01
2005-12-01,21.10,21.88,19.92,20.94,5239500,5.15
2005-11-01,20.85,22.05,20.00,20.99,5601300,5.16
2005-10-03,21.72,21.90,18.50,20.72,7453700,5.09
2005-09-01,17.77,21.86,17.67,21.72,6730400,5.34
2005-08-01,16.67,18.32,16.56,17.70,5698800,4.35
2005-07-01,14.88,17.20,14.75,16.74,6087300,4.11
2005-06-01,14.99,15.93,14.00,14.84,6442000,3.65
2005-05-02,14.75,15.41,13.36,14.88,5384600,3.66
2005-04-01,18.25,18.38,14.35,14.65,6708200,3.60
2005-03-01,18.65,20.05,16.92,17.95,6600000,4.41
2005-02-01,16.60,19.85,16.06,18.65,7562000,4.58
2005-01-03,16.00,17.44,14.50,16.51,3748600,4.06
2004-12-01,14.11,16.23,13.33,16.04,3866100,3.94
2004-11-01,13.07,14.20,12.93,14.00,3196300,3.44
2004-10-01,14.09,14.57,12.50,13.00,3751000,3.20
2004-09-01,11.88,13.95,11.70,13.70,3714300,3.31
2004-08-02,33.42,36.40,11.42,11.98,2589400,2.89
2004-07-01,30.25,34.37,29.39,33.45,1765800,8.07
2004-06-01,33.62,34.29,28.75,30.14,1722600,7.27
2004-05-03,28.75,34.50,28.10,33.75,1236500,8.14
2004-04-01,34.45,35.75,28.50,28.50,1268200,6.88
2004-03-01,36.65,37.83,31.10,34.12,1362100,8.23
2004-02-02,34.72,38.00,34.00,36.50,1318200,8.81
2004-01-02,36.75,41.00,34.00,34.67,1208800,8.37
2003-12-01,28.60,38.21,28.48,36.80,1254900,8.88
2003-11-03,28.75,29.22,27.17,28.60,1341500,6.90
2003-10-01,26.25,29.62,26.25,28.70,1000900,6.93
2003-09-01,25.62,27.40,25.42,26.12,948300,6.30
2003-08-01,23.55,26.85,22.38,25.38,2688500,6.12
2003-07-01,19.60,23.67,19.50,23.55,1247100,5.68
2003-06-02,20.75,20.97,19.58,19.75,1095700,4.77
2003-05-02,19.38,21.20,19.21,20.77,1884300,5.01
2003-04-01,21.90,22.25,19.20,19.36,1460600,4.67
2003-03-05,24.61,24.70,21.62,21.90,998700,5.28
2003-02-03,23.12,25.20,22.89,24.50,768500,5.91
2003-01-01,24.25,24.40,21.85,22.98,626900,5.54
