Date,Open,High,Low,Close,Volume,Adj Close
2009-10-01,40.85,47.66,39.41,44.80,4103200,43.74
2009-09-01,36.50,42.13,36.01,41.19,3664800,40.22
2009-08-03,37.55,38.65,35.91,36.68,3920600,35.81
2009-07-01,34.71,37.33,31.54,37.05,3415100,36.18
2009-06-01,39.08,40.05,33.51,34.50,3591200,33.69
2009-05-01,36.08,41.34,36.07,38.02,4531700,37.12
2009-04-01,30.40,36.60,30.21,36.08,3890500,35.23
2009-03-02,29.95,33.67,28.91,31.00,4528100,29.83
2009-02-02,31.81,39.71,29.68,30.87,5760800,29.70
2009-01-01,27.69,34.29,27.59,32.50,4090600,31.27
2008-12-01,26.05,30.99,22.81,27.69,3388200,26.64
2008-11-03,28.46,31.65,22.52,27.53,4083600,26.49
2008-10-01,36.45,36.66,22.10,28.39,7943300,27.31
2008-09-01,42.99,43.95,32.42,36.55,4454400,35.17
2008-08-01,46.80,46.80,39.25,43.47,3073100,41.82
2008-07-01,55.99,56.32,41.34,47.34,4077900,45.55
2008-06-02,65.00,73.80,55.27,57.40,2609600,55.23
2008-05-01,65.64,72.65,64.45,65.51,2021700,63.03
2008-04-01,60.50,66.10,58.93,65.64,2423900,63.15
2008-03-03,58.85,60.93,51.90,60.50,2522600,58.21
2008-02-01,53.61,62.65,51.41,58.66,2861000,56.44
2008-01-01,59.31,59.31,43.85,51.83,3732600,49.87
2007-12-03,62.71,65.24,55.45,59.31,1731400,57.06
2007-11-01,63.95,66.50,55.80,62.70,2927000,60.33
2007-10-01,62.80,66.80,57.54,65.00,3576200,62.54
2007-09-03,48.60,64.00,47.86,61.95,2645100,59.60
2007-08-01,46.19,49.00,36.25,48.49,3365500,23.33
2007-07-02,43.08,49.60,43.08,46.40,2398600,22.32
2007-06-01,44.17,45.45,41.85,43.09,2211600,20.73
2007-05-01,42.00,45.21,41.15,43.51,2426400,20.93
2007-04-02,38.15,43.30,37.80,42.00,2172100,20.20
2007-03-01,35.44,38.67,33.42,38.15,2512400,18.35
2007-02-01,35.90,39.51,34.37,36.26,2215200,17.44
2007-01-01,31.85,35.80,29.00,35.55,2126700,17.10
2006-12-01,29.86,32.60,29.25,31.85,1566500,15.32
2006-11-01,27.38,30.25,27.38,29.86,1641400,14.36
2006-10-02,23.58,27.79,22.53,27.08,1893500,13.02
2006-09-01,23.10,24.36,21.36,23.42,1658000,11.27
2006-08-01,25.33,26.50,22.00,23.00,2050200,11.06
2006-07-03,26.05,26.82,23.40,25.27,1600800,12.16
2006-06-01,26.45,27.24,22.59,26.14,2234500,12.57
2006-05-02,27.92,30.06,25.15,26.35,2583700,12.68
2006-04-03,26.40,28.14,25.13,26.75,2204300,6.44
2006-03-01,25.25,26.80,22.62,26.40,2134700,6.35
2006-02-01,28.20,28.25,24.38,26.11,1826900,6.28
2006-01-02,23.95,28.30,23.38,28.30,1540600,6.81
2005-12-01,24.02,25.23,22.80,23.88,1027100,5.74
2005-11-01,23.30,25.03,21.94,23.92,1602000,5.75
2005-10-03,24.62,24.67,20.77,23.29,2216300,5.60
2005-09-01,20.27,25.10,20.25,24.75,2108600,5.95
2005-08-01,19.38,21.17,19.31,20.27,1751200,4.88
2005-07-01,17.46,19.92,17.25,19.62,1602600,4.72
2005-06-01,17.48,18.58,16.55,17.33,1398700,4.17
2005-05-02,17.30,17.96,15.55,17.49,1384200,4.21
2005-04-01,21.50,21.75,16.67,17.12,2142100,4.12
2005-03-01,22.55,24.25,20.00,21.25,1696600,5.11
2005-02-01,20.00,24.12,18.83,22.62,1574200,5.44
2005-01-03,19.12,20.76,17.25,19.80,1148800,4.76
2004-12-01,16.68,19.50,16.12,18.88,991600,4.54
2004-11-01,15.12,17.05,15.07,16.65,1172100,4.00
2004-10-01,16.00,16.88,14.25,15.25,809100,3.67
