Date,Open,High,Low,Close,Volume,Adj Close
2004-12-01,17.65,20.50,17.60,19.95,47695200,0.98
2004-11-01,17.29,17.70,16.49,17.70,35596000,0.87
2004-10-01,15.95,17.70,15.75,17.30,47007600,0.85
2004-09-01,14.90,16.35,14.46,15.88,31633100,0.78
2004-08-02,14.20,15.79,13.75,14.85,43153800,0.73
2004-07-01,14.26,14.87,13.48,14.10,38194600,0.70
2004-06-01,13.09,14.40,12.88,14.40,37832100,0.71
2004-05-03,11.65,13.35,11.15,13.10,50793700,0.65
2004-04-01,13.45,14.35,11.31,11.65,60320200,0.57
2004-03-01,14.00,14.50,12.62,13.52,34448600,0.67
2004-02-02,13.96,15.01,13.35,14.00,44577500,0.69
2004-01-02,14.15,15.38,13.50,13.95,45734000,0.69
2003-12-01,12.35,14.55,12.11,14.35,31054600,0.71
2003-11-03,11.75,12.40,11.32,12.40,46596400,0.61
2003-10-01,10.45,11.90,10.45,11.75,42222600,0.58
2003-09-01,11.24,12.15,10.35,10.40,42721000,0.51
2003-08-01,10.50,11.55,10.10,11.23,73380500,0.55
2003-07-01,9.50,10.75,9.35,10.65,40789000,0.53
2003-06-02,10.05,10.12,9.50,9.53,38038400,0.47
2003-05-02,9.64,10.45,9.51,10.00,56090800,0.49
2003-04-01,9.25,10.10,8.85,9.65,60748600,0.48
2003-03-05,7.90,9.35,7.77,9.19,35997600,0.45
2003-02-03,7.73,8.06,7.38,7.85,34197600,0.39
2003-01-02,8.50,8.84,7.47,7.73,42690100,0.38
2002-12-02,7.88,8.75,7.35,8.57,44266700,0.42
2002-11-01,7.90,8.02,7.10,7.65,50216000,0.38
2002-10-01,6.16,8.05,5.75,8.00,76690000,0.39
2002-09-02,7.34,7.37,5.65,5.94,51152000,0.29
2002-08-01,6.16,7.91,5.80,7.28,90914500,0.36
2002-07-01,7.80,8.50,5.50,6.18,89592100,0.30
2002-06-03,8.76,8.90,7.19,8.00,57160200,0.39
2002-05-02,9.25,9.37,8.45,8.68,34507400,0.43
2002-04-01,9.35,10.00,9.00,9.38,45338900,0.46
2002-03-01,10.00,10.10,9.20,9.27,40222800,0.46
2002-02-01,8.50,10.50,8.30,10.23,61338500,0.50
2002-01-02,8.85,9.23,8.40,8.47,37508700,0.42
2001-12-03,8.80,9.20,8.32,8.80,48449700,0.43
2001-11-01,8.50,9.48,8.50,8.80,51344400,0.43
2001-10-01,8.40,9.15,7.65,8.57,35849800,0.42
2001-09-03,8.71,8.80,6.98,8.50,30030600,0.42
2001-08-01,9.70,9.95,8.75,8.78,26461000,0.43
2001-07-02,9.95,10.12,8.60,9.74,29821000,0.48
2001-06-01,9.55,10.12,8.93,10.10,35401400,0.50
2001-05-03,8.85,9.80,8.48,9.55,32895500,0.47
2001-04-02,7.98,8.90,7.60,8.85,32407600,0.44
2001-03-01,8.60,9.35,7.70,8.40,31893200,0.41
2001-02-01,9.44,9.44,8.35,8.52,23695300,0.42
2001-01-02,8.78,10.20,8.77,9.32,27568000,0.46
2000-12-21,8.50,9.45,8.43,9.25,18900,0.46
