Date,Open,High,Low,Close,Volume,Adj Close
2007-12-03,43.50,52.50,42.07,52.50,2934200,25.42
2007-11-01,40.51,52.50,39.08,42.30,4249200,20.48
2007-10-01,34.60,42.12,33.47,41.39,4254700,20.04
2007-09-03,30.50,35.42,30.45,34.65,2975100,16.78
2007-08-01,30.25,30.98,25.90,30.50,4332600,14.77
2007-07-02,29.75,33.10,29.36,30.50,2606700,14.77
2007-06-01,26.25,29.77,26.10,29.39,2970500,14.23
2007-05-01,25.60,27.06,24.97,25.88,2619000,12.53
2007-04-02,25.65,27.42,25.15,25.60,2334000,12.40
2007-03-01,23.65,26.05,22.17,25.87,3008600,12.53
2007-02-01,26.40,26.40,23.60,23.92,3185200,11.59
2007-01-01,27.25,27.88,24.10,26.00,3247200,12.59
2006-12-01,25.55,27.50,24.98,27.25,1995900,13.19
2006-11-01,23.50,25.70,23.25,25.50,2197300,12.35
2006-10-02,22.50,24.42,21.00,23.70,2674000,11.48
2006-09-01,24.00,24.73,20.55,22.67,2727800,10.98
2006-08-01,24.83,26.12,23.34,23.76,1766200,11.51
2006-07-03,24.05,25.25,23.15,24.98,1565100,12.09
2006-06-01,24.85,25.50,20.23,24.20,2431400,11.72
2006-05-02,25.24,27.85,23.59,24.72,3205900,11.97
2006-04-03,23.36,26.35,23.36,25.50,1758100,12.35
2006-03-01,23.76,24.99,22.28,23.30,2056400,11.28
2006-02-01,25.85,25.98,22.10,24.30,2291800,11.77
2006-01-02,21.15,25.84,20.23,25.84,2222400,12.52
2005-12-01,18.80,20.71,18.70,20.65,1128100,10.00
2005-11-01,17.95,19.10,16.50,18.80,1648800,9.10
2005-10-03,20.12,20.30,16.39,17.83,1907800,8.63
2005-09-01,18.58,21.02,18.15,20.12,1553900,9.75
2005-08-01,8.01,9.29,8.01,9.29,38145100,1.13
2005-07-01,7.65,7.94,7.39,7.83,35917400,0.95
2005-06-01,7.28,7.88,7.12,7.58,32584100,0.92
2005-05-02,6.69,7.12,6.52,7.01,26154400,0.85
2005-04-01,7.44,7.44,6.59,6.72,29223000,0.81
2005-03-01,7.57,8.27,7.03,7.34,32168000,0.89
2005-02-01,6.68,8.12,6.68,7.94,47580800,0.96
2005-01-03,6.41,6.65,6.35,6.59,35970400,0.80
2004-12-01,6.57,6.73,6.19,6.66,34207100,0.81
2004-11-01,6.37,6.54,6.16,6.38,34997500,0.77
2004-10-01,6.54,6.71,6.19,6.41,38607800,0.78
2004-09-01,5.69,6.50,5.69,6.48,24854600,0.78
2004-08-02,5.33,5.85,5.33,5.65,58032200,0.68
2004-07-01,5.33,5.45,5.12,5.36,49373000,0.65
2004-06-01,5.19,5.46,5.03,5.36,41628500,0.65
2004-05-03,5.41,5.73,4.78,5.03,62023300,0.61
2004-04-01,6.02,6.33,5.28,5.28,46894500,0.64
