Date,Open,High,Low,Close,Volume,Adj Close
1982-03-01,62.13,62.75,57.13,59.75,3062100,7.63
1982-02-01,63.00,64.00,59.75,61.88,2805200,7.90
1982-01-04,57.63,64.75,55.63,63.63,3860500,8.01
1981-12-01,54.50,57.63,53.00,56.88,2245400,7.16
1981-11-02,52.00,54.50,49.88,54.50,2364900,6.86
1981-10-01,54.13,56.25,48.38,51.50,2540600,6.38
1981-09-01,55.13,56.75,52.25,54.13,2015400,6.71
1981-08-03,56.13,58.88,55.00,55.13,1657900,6.83
1981-07-01,57.88,57.88,54.63,56.13,1561100,6.85
1981-06-01,59.75,60.75,57.13,57.88,2090500,7.07
1981-05-01,58.63,59.38,55.13,58.75,2492900,7.17
1981-04-01,62.38,63.38,58.63,58.63,3175900,7.05
1981-03-02,64.25,65.25,61.38,62.38,2043000,7.50
1981-02-02,64.37,64.87,60.25,64.25,1766700,7.73
1981-01-02,67.87,71.50,64.00,64.37,2184800,7.64
1980-12-01,68.00,69.50,63.25,67.87,2209500,8.05
1980-11-03,66.75,72.75,66.25,68.12,2649400,8.08
1980-10-01,64.12,71.50,63.63,66.62,2512100,7.80
1980-09-02,65.50,69.00,63.38,64.12,2203100,7.51
1980-08-01,65.25,69.12,64.00,65.50,1882200,7.67
1980-07-01,58.75,66.12,58.38,65.25,1987500,7.54
1980-06-02,55.38,60.38,55.25,58.75,2069200,6.79
1980-05-01,54.88,56.63,52.00,55.38,1988400,6.40
1980-04-01,55.75,56.00,50.38,54.88,2722600,6.25
1980-03-03,63.50,63.50,51.38,55.75,2436900,6.35
1980-02-01,68.62,70.50,62.00,63.50,2124400,7.23
1980-01-02,63.00,72.00,61.25,68.62,2362500,7.71
1979-12-03,65.12,67.62,63.25,64.37,1388400,7.24
1979-11-01,62.38,67.00,61.13,65.25,1667800,7.33
1979-10-01,67.62,69.50,61.13,62.38,2069200,6.92
1979-09-04,69.87,71.37,65.75,67.75,1935500,7.51
1979-08-01,69.75,72.50,68.25,70.00,1649100,7.76
1979-07-02,73.37,76.75,68.00,69.75,1733300,7.64
1979-06-01,76.37,78.50,72.12,73.37,1565500,8.04
1979-05-01,314.25,321.50,302.25,304.00,1460800,8.32
1979-04-02,315.50,322.00,306.25,314.25,1825200,8.51
1979-03-01,300.00,320.75,298.63,315.50,1600500,8.55
1979-02-01,308.75,311.00,297.13,300.00,1529400,8.13
