Date,Open,High,Low,Close,Volume,Adj Close
2004-08-02,9.70,10.66,9.56,10.25,38585000,1.03
2004-09-01,10.25,11.81,10.19,11.73,31547400,1.18
2004-10-01,11.41,12.25,11.02,11.68,41609400,1.18
2004-11-01,11.69,12.06,11.19,11.61,33381100,1.17
2004-12-01,11.69,12.24,11.30,12.14,35886000,1.23
2005-01-03,12.19,12.24,11.29,11.66,32715800,1.18
2005-02-01,11.79,14.20,11.55,13.90,51683700,1.40
2005-03-01,13.68,14.61,12.32,12.89,40289100,1.30
2005-04-01,12.99,13.22,11.41,11.81,32546700,1.25
2005-05-02,11.81,12.74,11.48,12.57,28032900,1.34
2005-06-01,12.60,13.87,12.36,13.41,38439400,1.42
2005-07-01,13.36,13.90,12.90,13.62,36790000,1.45
2005-08-01,13.61,16.25,13.54,16.25,41613900,1.73
2005-09-01,15.87,18.75,15.87,17.83,15550400,7.57
2005-10-03,17.85,18.06,14.62,16.10,11888600,6.84
2005-11-01,16.19,17.34,14.99,17.12,10301600,7.28
2005-12-01,17.22,18.74,17.08,18.60,7675400,7.91
2006-01-02,19.05,23.50,18.36,23.50,11381400,9.99
2006-02-01,23.35,23.65,20.06,22.36,14862600,9.50
2006-03-01,21.93,22.81,20.31,21.57,12908300,9.17
2006-04-03,22.12,23.55,21.45,23.11,11736400,9.99
2006-05-02,22.80,24.19,20.60,22.00,15739800,9.51
2006-06-01,21.80,22.57,18.16,21.59,14497900,9.33
2006-07-03,21.50,22.64,20.65,22.45,10576200,9.70
2006-08-01,22.30,23.32,21.17,21.50,10871100,9.29
2006-09-01,21.65,22.20,18.58,20.30,16501100,8.77
2006-10-02,20.50,21.90,19.16,21.50,14798200,9.29
2006-11-01,21.20,23.08,21.05,22.92,15518000,9.90
2006-12-01,22.81,24.98,22.50,24.90,13510800,10.76
2007-01-02,25.00,25.23,21.60,23.43,19422100,10.32
2007-02-01,23.59,23.80,21.25,21.44,20893600,9.44
2007-03-01,21.08,23.40,19.85,23.07,20747700,10.15
2007-04-02,23.00,24.50,22.49,22.60,18520100,10.10
2007-05-02,22.90,23.90,22.08,22.97,19195900,10.27
2007-06-01,23.25,26.05,23.12,25.82,20175300,11.54
